method,family,snr_db,seed,ss_mse,ss_mse_db,ep_mse,conv_time,inference_time_ms
NLMS,burst,10.0,3,0.001020604663352984,-29.91142451192761,0.03207296927330751,100,6.714274000842124
NLMS,burst,10.0,4,0.07507917795128564,-11.244804911484625,0.019598505010018277,100,7.513868000387447
NLMS,chirp_interferer,10.0,0,0.01471635171481024,-18.32199841226188,0.028424685741533017,100,6.988851997448364
NLMS,chirp_interferer,10.0,1,0.006342042508083186,-21.97770851334728,0.02371761043527465,223,7.831685998098692
NLMS,chirp_interferer,10.0,2,0.015675962440432168,-18.04765785733505,0.02731397733736352,100,6.847650001873262
NLMS,chirp_interferer,10.0,3,0.02001017571188103,-16.987490977306262,0.034532065473935517,303,7.0526329982385505
NLMS,chirp_interferer,10.0,4,0.006473293857181687,-21.888746775348245,0.029576728560053906,1014,6.962666000617901
VSS-LMS (Kwong),gaussian,10.0,0,0.03791302739742365,-14.212115352798413,0.04219092193916408,580,22.62969100047485
VSS-LMS (Kwong),gaussian,10.0,1,0.040689293963619214,-13.9051984590317,0.04294127479861898,268,23.066667999955826
VSS-LMS (Kwong),gaussian,10.0,2,0.0326717561095747,-14.858275215198162,0.04226328343540115,575,19.542025998816825
VSS-LMS (Kwong),gaussian,10.0,3,0.038962355768364404,-14.093547923810672,0.042067280905374066,468,19.825942999887047
VSS-LMS (Kwong),gaussian,10.0,4,0.03141457484335641,-15.028688135224302,0.04100694065052825,742,20.44666599977063
VSS-LMS (Kwong),colored,10.0,0,0.05683712745543795,-12.45367879395914,0.0565074609299005,562,20.004250000056345
VSS-LMS (Kwong),colored,10.0,1,0.05157536642579232,-12.875576778178527,0.05792775454628921,409,26.956046000123024
VSS-LMS (Kwong),colored,10.0,2,0.041327191813306685,-13.837641040573939,0.05552349116269471,607,19.55480499964324
VSS-LMS (Kwong),colored,10.0,3,0.059421115043132626,-12.260592028694418,0.05513079270945691,508,19.79160499831778
VSS-LMS (Kwong),colored,10.0,4,0.050389554818127354,-12.976594785255669,0.056718582934873966,744,27.304131002892973
VSS-LMS (Kwong),impulsive,10.0,0,0.03262157329353192,-14.864950973528648,0.0427991199219642,195,25.64721499948064
VSS-LMS (Kwong),impulsive,10.0,1,0.03876726009654517,-14.11534891965848,0.04380702231321817,148,19.24859399878187
VSS-LMS (Kwong),impulsive,10.0,2,0.05406070513088541,-12.671182939519499,0.04323869182771602,220,20.2197709986649
VSS-LMS (Kwong),impulsive,10.0,3,0.036578331137850965,-14.367761127940353,0.04433218511275818,606,19.855120001011528
VSS-LMS (Kwong),impulsive,10.0,4,0.05272839497877722,-12.779554481268121,0.04151795163059279,311,25.85967200138839
VSS-LMS (Kwong),time_varying,10.0,0,0.05185092255773605,-12.85243512011606,0.04629901386783063,149,34.36511600011727
VSS-LMS (Kwong),time_varying,10.0,1,0.05293062996211889,-12.762929371464944,0.04803886718667715,301,19.365477997780545
VSS-LMS (Kwong),time_varying,10.0,2,0.04938504800813832,-13.064045197005052,0.07463933149861383,1211,23.375165998004377
VSS-LMS (Kwong),time_varying,10.0,3,0.18182897433303014,-7.403369110438924,0.1097712706988661,789,18.662724000023445
VSS-LMS (Kwong),time_varying,10.0,4,0.034734247974541305,-14.592420995133404,0.09267735750859458,149,20.13849300055881
