step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
480000,0.12519468226884437,-9.024141176903663,0.1317377146724811,regime_switch,15.0,0
480000,0.2426578711578386,-6.1500561679292645,0.2766499610951888,gaussian,0.0,0
480000,0.5638565790359512,-2.488313478849799,0.3838796926134838,regime_switch,10.0,0
480000,0.31182207604976486,-5.060931413356369,0.3380938774403155,regime_switch,5.0,0
480000,0.1201808897636718,-9.201645849919704,0.14814664306754663,impulsive,15.0,0
496000,0.11294011506572751,-9.471517741268592,0.17299777439876168,gaussian,10.0,0
496000,0.3112570004340858,-5.068808721335101,0.2708326103433475,impulsive,10.0,0
496000,0.46501718254301416,-3.325309994838488,0.39590481631386304,regime_switch,15.0,0
496000,0.049699244340161486,-13.03650214505273,0.05941592286453324,regime_switch,5.0,0
496000,0.16492553833159618,-7.8271208966682515,0.2218471866302906,regime_switch,15.0,0
496000,0.17496347457061182,-7.570526053002403,0.09774773784732682,regime_switch,20.0,0
496000,0.12616221463120378,-8.990706960733844,0.1292449270630678,gaussian,20.0,0
496000,0.10564257943353705,-9.761610033330651,0.11287398098122679,time_varying,0.0,0
512000,0.04906359400075927,-13.092406420659803,0.04673800752260817,impulsive,10.0,0
512000,0.028624497039450077,-15.432621355507866,0.03428737340392253,regime_switch,0.0,0
512000,0.0656330790718427,-11.828772210214925,0.10606212773264792,time_varying,0.0,0
512000,0.19358307947492842,-7.131326057640958,0.24285111476570748,time_varying,10.0,0
512000,0.0662091969355688,-11.790816797237557,0.06981767818306382,impulsive,10.0,0
512000,0.17641341662521848,-7.534683889028519,0.1957520691935383,impulsive,10.0,0
512000,0.04580333800318255,-13.391028708177071,0.05240796717831819,regime_switch,5.0,0
512000,0.12070224703918146,-9.182846448316672,0.07871882795433888,regime_switch,10.0,0
528000,0.032938309542076584,-14.822986934161904,0.04066012873580026,time_varying,5.0,0
528000,0.08978441771021163,-10.467990295826123,0.1042480101733754,gaussian,0.0,0
528000,0.09580604064335804,-10.186071074579292,0.08317805146099128,time_varying,20.0,0
528000,0.097787833111816,-10.097151773256304,0.1796376279345754,time_varying,5.0,0
528000,0.06798838468313162,-11.675652769771132,0.06185773163956435,regime_switch,5.0,0
528000,0.2732049616806953,-5.635114176866464,0.29804665690146054,time_varying,20.0,0
